Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
NVDA,2024-12-03 00:00:00-05:00,138.22037595856943,140.4997214017946,137.91046723010535,140.2198028564453,164414000,0.0,0.0
NVDA,2024-12-04 00:00:00-05:00,141.95930442882306,145.74821154635353,140.2497877832653,145.09840393066406,231224300,0.0,0.0
NVDA,2024-12-05 00:00:00-05:00,145.0784040292141,146.50808533514203,143.91865294893697,145.02841186523438,172621200,0.01,0.0
NVDA,2024-12-06 00:00:00-05:00,144.56851457164973,145.66826585624298,141.27922253713282,142.4089813232422,188505600,0.0,0.0
NVDA,2024-12-09 00:00:00-05:00,138.93972344033872,139.91950565348523,137.1001279875636,138.77975463867188,189308600,0.0,0.0
NVDA,2024-12-10 00:00:00-05:00,138.97971741196267,141.78911819403848,133.76085313448985,135.04058837890625,210020900,0.0,0.0
NVDA,2024-12-11 00:00:00-05:00,137.33007570041752,140.1394610798945,135.18055019628483,139.27964782714844,184905200,0.0,0.0
NVDA,2024-12-12 00:00:00-05:00,137.05015122102654,138.4098556769623,135.77043117490655,137.31008911132812,159211400,0.0,0.0
NVDA,2024-12-13 00:00:00-05:00,138.90974525213795,139.56960518418134,132.51112983721956,134.22076416015625,231514900,0.0,0.0
NVDA,2024-12-16 00:00:00-05:00,134.1507548377073,134.37070812011547,130.39157963416955,131.9712371826172,237951100,0.0,0.0
NVDA,2024-12-17 00:00:00-05:00,129.06188284882555,131.5613383936032,126.8323727744144,130.36160278320312,259410300,0.0,0.0
NVDA,2024-12-18 00:00:00-05:00,133.83084634553458,136.67022414162827,128.2520598203989,128.88192749023438,277444500,0.0,0.0
NVDA,2024-12-19 00:00:00-05:00,131.7312862928068,134.0007959707685,129.52177635647746,130.65151977539062,209719200,0.0,0.0
NVDA,2024-12-20 00:00:00-05:00,129.7817201303188,135.25052978203578,128.19207015255643,134.670654296875,306528600,0.0,0.0
NVDA,2024-12-23 00:00:00-05:00,136.25031123897003,139.75954112073697,135.09056027465786,139.6395721435547,176053500,0.0,0.0
NVDA,2024-12-24 00:00:00-05:00,139.9695150682445,141.8690952419841,138.61980292789985,140.18946838378906,105157000,0.0,0.0
NVDA,2024-12-26 00:00:00-05:00,139.6695752314167,140.81933395538283,137.70000300728188,139.89952087402344,116205600,0.0,0.0
NVDA,2024-12-27 00:00:00-05:00,138.51983681592935,138.98973570413628,134.6806765533369,136.98016357421875,170582600,0.0,0.0
NVDA,2024-12-30 00:00:00-05:00,134.80062832550155,140.23944563051566,133.99080722961983,137.46005249023438,167734700,0.0,0.0
NVDA,2024-12-31 00:00:00-05:00,137.99994871496077,138.0399485497518,133.80086613446198,134.26075744628906,155659200,0.0,0.0
NVDA,2025-01-02 00:00:00-05:00,135.97038221662075,138.84975989825128,134.60068545398187,138.27987670898438,198247200,0.0,0.0
NVDA,2025-01-03 00:00:00-05:00,139.97950221326124,144.86843662681642,139.69956441393234,144.43853759765625,229322500,0.0,0.0
NVDA,2025-01-06 00:00:00-05:00,148.55763229845726,152.12686204773377,147.78781099429082,149.39744567871094,265377400,0.0,0.0
NVDA,2025-01-07 00:00:00-05:00,152.99665754898407,153.09664186378797,139.97948999458222,140.10946655273438,351782200,0.0,0.0
NVDA,2025-01-08 00:00:00-05:00,142.54894625810496,143.91864297451565,137.5300354006173,140.07948303222656,227349900,0.0,0.0
NVDA,2025-01-10 00:00:00-05:00,137.42007490895548,139.88953842521914,134.19078233209814,135.8804168701172,207602500,0.0,0.0
NVDA,2025-01-13 00:00:00-05:00,129.96170394882952,133.46094192558937,129.4817974709377,133.20098876953125,204808900,0.0,0.0
NVDA,2025-01-14 00:00:00-05:00,136.02036676060487,136.35029670610186,130.021673763493,131.73129272460938,195590500,0.0,0.0
NVDA,2025-01-15 00:00:00-05:00,133.6208947252083,136.42028814155947,131.26140794998662,136.21034240722656,185217300,0.0,0.0
NVDA,2025-01-16 00:00:00-05:00,138.6097963703303,138.7197730168145,133.46092441099125,133.54090881347656,209235600,0.0,0.0
NVDA,2025-01-17 00:00:00-05:00,136.66022586007293,138.46982912838536,135.4304980750839,137.6800079345703,201188800,0.0,0.0
NVDA,2025-01-21 00:00:00-05:00,139.1296971907641,141.79911388356058,137.0601406758009,140.79933166503906,197749000,0.0,0.0
NVDA,2025-01-22 00:00:00-05:00,144.6285153116103,147.7578236263026,143.63872531436203,147.03799438476562,237651400,0.0,0.0
NVDA,2025-01-23 00:00:00-05:00,145.0184168760411,147.19793483530896,143.68870466698334,147.1879425048828,155915500,0.0,0.0
NVDA,2025-01-24 00:00:00-05:00,148.3376757009225,148.93755110518853,141.8490991802554,142.58892822265625,234657600,0.0,0.0
NVDA,2025-01-27 00:00:00-05:00,124.77281833637456,128.37202500863236,116.67457662673027,118.39420318603516,818830900,0.0,0.0
NVDA,2025-01-28 00:00:00-05:00,121.78346978934897,128.97190639273322,116.22468308647471,128.9619140625,579666400,0.0,0.0
NVDA,2025-01-29 00:00:00-05:00,126.47245082309266,126.86236527865272,120.02385855553806,123.67305755615234,467120600,0.0,0.0
NVDA,2025-01-30 00:00:00-05:00,123.07319063695674,124.97277839409357,118.07427950119299,124.62285614013672,392925500,0.0,0.0
NVDA,2025-01-31 00:00:00-05:00,123.75304497053646,127.8221583994493,119.16404813082586,120.04385375976562,388161100,0.0,0.0
NVDA,2025-02-03 00:00:00-05:00,114.72501007137596,118.54417785753162,112.98539113939225,116.63459777832031,371235700,0.0,0.0
NVDA,2025-02-04 00:00:00-05:00,116.93452639047727,121.17360082598954,116.67458088005824,118.62416076660156,256550000,0.0,0.0
NVDA,2025-02-05 00:00:00-05:00,121.73348714021286,124.97277944773282,120.733704904631,124.80281829833984,262230800,0.0,0.0
NVDA,2025-02-06 00:00:00-05:00,127.39224223836113,128.74195426970414,125.18272455855072,128.65196228027344,251483600,0.0,0.0
NVDA,2025-02-07 00:00:00-05:00,129.19184651154228,130.3415898450845,124.97276475304243,129.81170654296875,228186300,0.0,0.0
NVDA,2025-02-10 00:00:00-05:00,130.06165595495793,134.97058996230598,129.93169464945112,133.54090881347656,216989100,0.0,0.0
NVDA,2025-02-11 00:00:00-05:00,132.55113432807275,134.45071452657314,130.991476437857,132.77108764648438,178902400,0.0,0.0
NVDA,2025-02-12 00:00:00-05:00,129.9916837727306,132.21120144058102,129.05188607934784,131.11143493652344,160278600,0.0,0.0
NVDA,2025-02-13 00:00:00-05:00,131.53134519031366,136.4702717517269,131.1414307383845,135.26052856445312,197430000,0.0,0.0
NVDA,2025-02-14 00:00:00-05:00,136.45026901957874,139.21966995740726,135.47048674490975,138.81976318359375,195479600,0.0,0.0
NVDA,2025-02-18 00:00:00-05:00,141.239247408195,143.408773131914,137.89996298841217,139.36964416503906,219176600,0.0,0.0
NVDA,2025-02-19 00:00:00-05:00,139.47961431944915,141.32921755912488,137.1901197103136,139.19967651367188,167536000,0.0,0.0
NVDA,2025-02-20 00:00:00-05:00,139.9994986264957,140.62936628696042,136.7601988439899,140.07948303222656,143903600,0.0,0.0
NVDA,2025-02-21 00:00:00-05:00,140.00948969645043,141.42919381606555,134.00080428998024,134.4007110595703,228217600,0.0,0.0
NVDA,2025-02-24 00:00:00-05:00,136.53026411475935,138.55982089892026,130.05167928786804,130.2516326904297,251381100,0.0,0.0
NVDA,2025-02-25 00:00:00-05:00,129.9516936613149,130.17164697857655,124.41290666278033,126.60242462158203,271428700,0.0,0.0
NVDA,2025-02-26 00:00:00-05:00,129.96170661334043,133.7008826502409,128.46203316398234,131.2514190673828,322553800,0.0,0.0
NVDA,2025-02-27 00:00:00-05:00,134.97060540054449,134.98059773119874,119.98387142553824,120.12384033203125,443175800,0.0,0.0
NVDA,2025-02-28 00:00:00-05:00,117.99429297871988,125.06275289296238,116.37465068149442,124.89279174804688,389091100,0.0,0.0
NVDA,2025-03-03 00:00:00-05:00,123.48310269608358,123.67305612882248,112.25554513947324,114.03515625,411381400,0.0,0.0
NVDA,2025-03-04 00:00:00-05:00,110.62590357369604,119.28401358591904,110.0860202624711,115.96473693847656,398163300,0.0,0.0
NVDA,2025-03-05 00:00:00-05:00,117.55438999810913,118.25423446970035,114.48505902516025,117.27445220947266,284337900,0.0,0.0
NVDA,2025-03-06 00:00:00-05:00,113.50527582346177,115.32487918451908,110.1959990692751,110.5459213256836,321181900,0.0,0.0
NVDA,2025-03-07 00:00:00-05:00,111.22576986878714,113.45528753337068,107.53657110597264,112.66545867919922,341755500,0.0,0.0
NVDA,2025-03-10 00:00:00-04:00,109.87605754375717,111.82562964494369,105.43702244846195,106.95669555664062,366487400,0.0,0.0
NVDA,2025-03-11 00:00:00-04:00,106.96669412251354,112.2155506077548,104.74717644545998,108.73631286621094,354865700,0.0,0.0
NVDA,2025-03-12 00:00:00-04:00,114.10564961231475,116.74531696319002,112.8658000774832,115.7254409790039,323857500,0.01,0.0
NVDA,2025-03-13 00:00:00-04:00,117.01527472285696,117.74518623487266,113.77568449740161,115.56546020507812,299033100,0.0,0.0
NVDA,2025-03-14 00:00:00-04:00,118.59508095437823,121.86466627272753,118.13513973204245,121.65469360351562,277593500,0.0,0.0
NVDA,2025-03-17 00:00:00-04:00,122.72455649146468,122.87453914631989,118.01514995099303,119.51496124267578,255501500,0.0,0.0
NVDA,2025-03-18 00:00:00-04:00,117.98515020944649,119.00501849033903,114.52558655092061,115.41547393798828,299686900,0.0,0.0
NVDA,2025-03-19 00:00:00-04:00,117.2552423301898,120.43484254394583,115.6654460375291,117.50521087646484,273426200,0.0,0.0
NVDA,2025-03-20 00:00:00-04:00,116.53533674228605,120.18487133427746,116.4553449784264,118.51508331298828,248829700,0.0,0.0
NVDA,2025-03-21 00:00:00-04:00,116.92528940681295,117.97515272195331,115.40547637665556,117.68518829345703,266498500,0.0,0.0
NVDA,2025-03-24 00:00:00-04:00,119.86491568880827,122.20462527069279,119.32498270837338,121.39472961425781,228452500,0.0,0.0
NVDA,2025-03-25 00:00:00-04:00,120.53483816820751,121.27474294212928,118.90503833586045,120.67481994628906,167447200,0.0,0.0
NVDA,2025-03-26 00:00:00-04:00,118.7150653108018,118.82504445296345,112.69581844673802,113.74568939208984,293463300,0.0,0.0
NVDA,2025-03-27 00:00:00-04:00,111.33599333866172,114.43560190798578,110.64608531130148,111.41598510742188,236902100,0.0,0.0
NVDA,2025-03-28 00:00:00-04:00,111.47597500465491,112.85580631482036,109.05628121542107,109.65620422363281,229872500,0.0,0.0
NVDA,2025-03-31 00:00:00-04:00,105.11677236112796,110.94604080353734,103.63696281055644,108.36636352539062,299212700,0.0,0.0
NVDA,2025-04-01 00:00:00-04:00,108.5063391727533,110.18612804634962,106.45660174663486,110.13613891601562,222614000,0.0,0.0
NVDA,2025-04-02 00:00:00-04:00,107.27650160670082,111.96591394846298,106.77656451707789,110.4061050415039,220601200,0.0,0.0
NVDA,2025-04-03 00:00:00-04:00,103.49697720927654,105.61670556208404,101.58721388778805,101.78719329833984,338769400,0.0,0.0
NVDA,2025-04-04 00:00:00-04:00,98.89756129670621,100.11740141914926,92.09841365005991,94.29813385009766,532273800,0.0,0.0
NVDA,2025-04-07 00:00:00-04:00,87.44898959160196,101.73719167720878,86.60909899272106,97.6277084350586,611041300,0.0,0.0
NVDA,2025-04-08 00:00:00-04:00,103.79693724960859,105.83668151314755,94.448115096381,96.28788757324219,476243400,0.0,0.0
NVDA,2025-04-09 00:00:00-04:00,98.8775535578917,115.08551252786717,97.51772411084168,114.31561279296875,612918300,0.0,0.0
NVDA,2025-04-10 00:00:00-04:00,109.3562417228181,110.84605211383005,99.13752639108027,107.55646514892578,437812400,0.0,0.0
NVDA,2025-04-11 00:00:00-04:00,108.4863440509602,111.53596322542542,107.46647578597839,110.9160385131836,313417300,0.0,0.0
NVDA,2025-04-14 00:00:00-04:00,114.09564149423704,114.27561914894163,109.0562747909433,110.6960678100586,264705000,0.0,0.0
NVDA,2025-04-15 00:00:00-04:00,110.95604157012,113.6057097347757,110.48609947397975,112.18588256835938,228966900,0.0,0.0
NVDA,2025-04-16 00:00:00-04:00,104.53685005598037,106.776566115048,100.43735975697352,104.47685241699219,397016900,0.0,0.0
NVDA,2025-04-17 00:00:00-04:00,104.43685285244638,104.45685460754896,100.03741265575106,101.47722625732422,292517500,0.0,0.0
NVDA,2025-04-21 00:00:00-04:00,98.75757087400713,99.42749238220217,95.02804439894429,96.89781188964844,288501100,0.0,0.0
NVDA,2025-04-22 00:00:00-04:00,98.7675690784311,99.79743825075411,97.26775782667495,98.87755584716797,241004800,0.0,0.0
NVDA,2025-04-23 00:00:00-04:00,104.50684469329865,104.78681586825162,102.0071592730487,102.69707489013672,247526000,0.0,0.0
NVDA,2025-04-24 00:00:00-04:00,103.4669774804407,106.52658985205171,103.09702130913817,106.4166030883789,220815000,0.0,0.0
NVDA,2025-04-25 00:00:00-04:00,106.83655988818872,111.90592192622726,105.71670563343305,110.99604034423828,251064700,0.0,0.0
NVDA,2025-04-28 00:00:00-04:00,109.67619446115806,110.35610916663857,106.0066506499314,108.71631622314453,207708500,0.0,0.0
NVDA,2025-04-29 00:00:00-04:00,107.65645038374015,110.18613082106049,107.42648359585715,109.00627899169922,170444300,0.0,0.0
NVDA,2025-04-30 00:00:00-04:00,104.45685864823317,108.90629577636719,104.06690832142748,108.90629577636719,235044600,0.0,0.0
NVDA,2025-05-01 00:00:00-04:00,113.06577112138011,114.92553765737502,111.28599634849851,111.59595489501953,236121500,0.0,0.0
NVDA,2025-05-02 00:00:00-04:00,114.1656362648126,115.38548400726445,113.35574060530446,114.485595703125,190194800,0.0,0.0
NVDA,2025-05-05 00:00:00-04:00,112.89579778060671,114.65557085202862,112.64582923459892,113.80567932128906,133163200,0.0,0.0
NVDA,2025-05-06 00:00:00-04:00,111.46598025800552,114.72556468927546,110.8060596179303,113.52571868896484,158525600,0.0,0.0
NVDA,2025-05-07 00:00:00-04:00,113.03578272910664,117.66519758488604,112.2658753138673,117.04527282714844,206758800,0.0,0.0
NVDA,2025-05-08 00:00:00-04:00,118.23512643493164,118.66507265437788,115.83542678286972,117.35523986816406,198428100,0.0,0.0
NVDA,2025-05-09 00:00:00-04:00,117.33523143311392,118.21512557823269,115.19550133583151,116.63532257080078,132972200,0.0,0.0
NVDA,2025-05-12 00:00:00-04:00,121.95465837416761,122.98452758789062,120.26486852149502,122.98452758789062,225023300,0.0,0.0
NVDA,2025-05-13 00:00:00-04:00,124.96428378706925,131.20349680462547,124.45434579721417,129.9136505126953,330430100,0.0,0.0
NVDA,2025-05-14 00:00:00-04:00,133.18323739959362,135.4229610498005,131.66342437777934,135.32296752929688,281180800,0.0,0.0
NVDA,2025-05-15 00:00:00-04:00,134.27309347043854,136.28285028501523,132.64330897356982,134.8130340576172,226632600,0.0,0.0
NVDA,2025-05-16 00:00:00-04:00,136.20286928250525,136.3328578150344,133.44322189103337,135.38296508789062,226542500,0.0,0.0
NVDA,2025-05-19 00:00:00-04:00,132.3733402168265,135.85289804232983,132.3733402168265,135.55294799804688,193154600,0.0,0.0
NVDA,2025-05-20 00:00:00-04:00,134.2730826239034,134.5630546490785,132.6032947519003,134.3630828857422,161514200,0.0,0.0
NVDA,2025-05-21 00:00:00-04:00,133.04325269152105,137.3827028648009,130.57356230685332,131.78341674804688,270608700,0.0,0.0
NVDA,2025-05-22 00:00:00-04:00,132.21336282687446,134.23311300774128,131.53345568577518,132.81329345703125,187344000,0.0,0.0
NVDA,2025-05-23 00:00:00-04:00,129.98365220977007,132.66330787048915,129.14376150329426,131.2734832763672,198821300,0.0,0.0
NVDA,2025-05-27 00:00:00-04:00,134.13310453484723,135.64292419162265,133.2932139517279,135.48294067382812,192953600,0.0,0.0
NVDA,2025-05-28 00:00:00-04:00,136.01289284806998,137.23274065219468,134.773043287045,134.7930450439453,304021100,0.0,0.0
NVDA,2025-05-29 00:00:00-04:00,142.2321134030903,143.47196297724966,137.89266277883826,139.17250061035156,369241900,0.0,0.0
NVDA,2025-05-30 00:00:00-04:00,138.7025513364048,139.6024320207408,132.9032778793795,135.11300659179688,333170900,0.0,0.0
NVDA,2025-06-02 00:00:00-04:00,135.4729551269194,138.10261378714853,135.38295485750098,137.3627166748047,197663100,0.0,0.0
NVDA,2025-06-03 00:00:00-04:00,138.76252943263086,141.9821253260672,137.93263208053457,141.2022247314453,225578800,0.0,0.0
NVDA,2025-06-04 00:00:00-04:00,142.17211569309742,142.37208748278405,139.52243989492337,141.9021453857422,167120800,0.0,0.0
NVDA,2025-06-05 00:00:00-04:00,142.15211531599257,143.98188696027037,138.81253909953503,139.97239685058594,231397900,0.0,0.0
NVDA,2025-06-06 00:00:00-04:00,142.4920575502711,143.2519716576077,141.49218341482276,141.70216369628906,153986200,0.0,0.0
NVDA,2025-06-09 00:00:00-04:00,143.17198765195985,144.98175749406252,141.9221449149421,142.612060546875,185114500,0.0,0.0
NVDA,2025-06-10 00:00:00-04:00,142.6720500430919,144.27183958658884,141.51219232566982,143.94189453125,155881900,0.0,0.0
NVDA,2025-06-11 00:00:00-04:00,144.6018435649776,144.9818270127783,141.8619926278542,142.8219451904297,167694000,0.01,0.0
NVDA,2025-06-12 00:00:00-04:00,141.9619934165529,144.9918212890625,141.84200506767834,144.9918212890625,162365000,0.0,0.0
NVDA,2025-06-13 00:00:00-04:00,142.47195608609783,143.57190012016565,140.84205843661482,141.9619903564453,180820600,0.0,0.0
NVDA,2025-06-16 00:00:00-04:00,143.3419182543515,146.17174515794912,143.19191756263837,144.6818389892578,183133700,0.0,0.0
NVDA,2025-06-17 00:00:00-04:00,144.48185167828373,145.2118062109318,143.77188503129375,144.1118621826172,139108000,0.0,0.0
NVDA,2025-06-18 00:00:00-04:00,144.00186822839106,145.64177507521472,143.1119190601379,145.47178649902344,161494100,0.0,0.0
NVDA,2025-06-20 00:00:00-04:00,145.4417889825313,146.1917466588846,142.6419439392267,143.84188842773438,242956200,0.0,0.0
NVDA,2025-06-23 00:00:00-04:00,142.49196127355907,144.77183143330174,142.02198656661903,144.161865234375,154308900,0.0,0.0
NVDA,2025-06-24 00:00:00-04:00,145.55178305584516,147.9516567694991,145.4917888831412,147.8916473388672,187566100,0.0,0.0
NVDA,2025-06-25 00:00:00-04:00,149.2615908362584,154.44129154756814,149.2515816348226,154.30130004882812,269146500,0.0,0.0
NVDA,2025-06-26 00:00:00-04:00,155.9711982969104,156.71116205301092,153.99131424314706,155.01126098632812,198145700,0.0,0.0
NVDA,2025-06-27 00:00:00-04:00,156.03119384319848,158.7010567029259,155.25123904977087,157.74110412597656,263234500,0.0,0.0
NVDA,2025-06-30 00:00:00-04:00,158.39105963903748,158.65105473929458,155.95121007936535,157.98109436035156,194580300,0.0,0.0
NVDA,2025-07-01 00:00:00-04:00,156.28118836420296,157.19114075936278,151.4814709885328,153.29136657714844,213143600,0.0,0.0
NVDA,2025-07-02 00:00:00-04:00,152.97137110311218,157.5911210146133,152.9613771597412,157.2411346435547,171224100,0.0,0.0
NVDA,2025-07-03 00:00:00-04:00,158.36106240246136,160.97091579811564,157.76110539966962,159.3310089111328,143716100,0.0,0.0
NVDA,2025-07-07 00:00:00-04:00,158.19107281354107,159.3010108082469,157.33112071622008,158.2310791015625,140139000,0.0,0.0
NVDA,2025-07-08 00:00:00-04:00,159.32102164925746,160.21097087662494,158.3810721884118,159.99098205566406,138133000,0.0,0.0
NVDA,2025-07-09 00:00:00-04:00,161.2109090473586,164.41072552837133,161.15091487239096,162.87081909179688,183656400,0.0,0.0
NVDA,2025-07-10 00:00:00-04:00,164.31074810125853,164.4907306346819,161.6008940928153,164.09075927734375,167704100,0.0,0.0
NVDA,2025-07-11 00:00:00-04:00,163.71077623333997,167.88053943905462,163.4607903198708,164.91070556640625,193633300,0.0,0.0
NVDA,2025-07-14 00:00:00-04:00,165.36067502496692,165.48067863727533,162.0108729824689,164.06076049804688,136975800,0.0,0.0
NVDA,2025-07-15 00:00:00-04:00,171.18034650685541,172.39026971263084,169.19045325951484,170.69036865234375,230627400,0.0,0.0
NVDA,2025-07-16 00:00:00-04:00,171.05035621730414,171.74031976856003,168.89047429804987,171.36033630371094,158831500,0.0,0.0
NVDA,2025-07-17 00:00:00-04:00,172.01030913929756,174.15018791751396,170.82037376702192,172.99024963378906,160841100,0.0,0.0
NVDA,2025-07-18 00:00:00-04:00,173.63021019833226,174.24017641906912,171.2503394915346,172.40028381347656,146456400,0.0,0.0
NVDA,2025-07-21 00:00:00-04:00,172.7402639749064,173.37023335124513,170.99036260323587,171.37034606933594,123126100,0.0,0.0
NVDA,2025-07-22 00:00:00-04:00,171.33033873133073,171.38033896465845,164.5707252526767,167.0205841064453,193114300,0.0,0.0
NVDA,2025-07-23 00:00:00-04:00,169.52044095634585,171.25033914956657,167.96053134785282,170.77037048339844,154082200,0.0,0.0
NVDA,2025-07-24 00:00:00-04:00,172.43027959809626,173.82020061413024,171.29034448608226,173.73020935058594,128984600,0.0,0.0
NVDA,2025-07-25 00:00:00-04:00,173.60021352539138,174.71015156060187,172.9502562716434,173.49021911621094,122316800,0.0,0.0
NVDA,2025-07-28 00:00:00-04:00,174.0101941822023,176.9900219174052,173.96019394928393,176.7400360107422,140023500,0.0,0.0
NVDA,2025-07-29 00:00:00-04:00,177.94996552058157,179.36988356772682,175.01012896550742,175.50009155273438,154077500,0.0,0.0
NVDA,2025-07-30 00:00:00-04:00,176.50004870661488,179.87986313645385,176.03007396904806,179.25990295410156,174312200,0.0,0.0
NVDA,2025-07-31 00:00:00-04:00,182.88968537366165,183.28967198380855,175.92007699286586,177.85997009277344,221685400,0.0,0.0
NVDA,2025-08-01 00:00:00-04:00,174.08017933113513,176.53003812303805,170.88036283204175,173.710205078125,204529000,0.0,0.0
NVDA,2025-08-04 00:00:00-04:00,175.150129411279,180.18983857913796,174.5101661001552,179.98985290527344,148174600,0.0,0.0
NVDA,2025-08-05 00:00:00-04:00,179.6098628583566,180.24982614601393,175.8900714807458,178.24993896484375,156407600,0.0,0.0
NVDA,2025-08-06 00:00:00-04:00,176.32005948301483,179.88985025482887,176.2400621628547,179.40988159179688,137192300,0.0,0.0
NVDA,2025-08-07 00:00:00-04:00,181.5597693442696,183.86963665167795,178.78992126086553,180.7598114013672,151878400,0.0,0.0
NVDA,2025-08-08 00:00:00-04:00,181.5397681998595,183.2896695438941,180.3898238761652,182.689697265625,123396700,0.0,0.0
NVDA,2025-08-11 00:00:00-04:00,182.0397344504628,183.82962677132744,180.23983292857787,182.0497283935547,138323200,0.0,0.0
NVDA,2025-08-12 00:00:00-04:00,182.94968779347354,184.46959107996432,179.4498851930147,183.14967346191406,145485700,0.0,0.0
NVDA,2025-08-13 00:00:00-04:00,182.60969839497247,183.95962838065756,179.33989375414814,181.5797576904297,179871700,0.0,0.0
NVDA,2025-08-14 00:00:00-04:00,179.73985890356857,183.0096786896392,179.44988197821397,182.00973510742188,129554000,0.0,0.0
NVDA,2025-08-15 00:00:00-04:00,181.86974661621798,181.88973450248375,178.02995160113952,180.4398193359375,156602200,0.0,0.0
NVDA,2025-08-18 00:00:00-04:00,180.58981649127065,182.92968080449612,180.5798072904055,181.99972534179688,132008000,0.0,0.0
NVDA,2025-08-19 00:00:00-04:00,182.41970688751834,182.4897102645763,175.48011099603517,175.63009643554688,185229200,0.0,0.0
NVDA,2025-08-20 00:00:00-04:00,175.1601234390134,175.99007848098316,168.79048741289236,175.39010620117188,215142700,0.0,0.0
NVDA,2025-08-21 00:00:00-04:00,174.8401410010552,176.89001313294924,173.80019113380274,174.97012329101562,140040900,0.0,0.0
NVDA,2025-08-22 00:00:00-04:00,172.60026380920357,178.57992220965232,171.19033968434712,177.97996520996094,172789400,0.0,0.0
NVDA,2025-08-25 00:00:00-04:00,178.3399565343825,181.89975349617023,176.56005805348863,179.79986572265625,163012800,0.0,0.0
NVDA,2025-08-26 00:00:00-04:00,180.04984011627135,182.379710508586,178.79991063056144,181.75975036621094,168688200,0.0,0.0
NVDA,2025-08-27 00:00:00-04:00,181.96973565618129,182.47971666734583,179.0899084065932,181.5897674560547,235518900,0.0,0.0
NVDA,2025-08-28 00:00:00-04:00,180.80980830742462,184.45959632874283,176.40005338826177,180.1598358154297,281787800,0.0,0.0
NVDA,2025-08-29 00:00:00-04:00,178.099952232122,178.13994326196564,173.14022534545884,174.170166015625,243257900,0.0,0.0
NVDA,2025-09-02 00:00:00-04:00,169.99041567915194,172.37028638119727,167.2105736316213,170.77037048339844,231164900,0.0,0.0
NVDA,2025-09-03 00:00:00-04:00,171.0503597309562,172.40028977270214,168.8704898798795,170.61038208007812,164424900,0.0,0.0
NVDA,2025-09-04 00:00:00-04:00,170.56039467979372,171.85031526705663,169.40045639085815,171.65032958984375,141670100,0.0,0.0
NVDA,2025-09-05 00:00:00-04:00,168.02052717453523,169.02047080600087,164.06075893837155,167.01058959960938,224441400,0.0,0.0
NVDA,2025-09-08 00:00:00-04:00,167.5405549408978,170.95036631358883,167.34056927044318,168.30050659179688,163769100,0.0,0.0
NVDA,2025-09-09 00:00:00-04:00,169.08046220477644,170.97035502688004,166.7306038641957,170.7503662109375,157548400,0.0,0.0
NVDA,2025-09-10 00:00:00-04:00,176.63004377208136,179.2798883121013,175.46011154547278,177.32000732421875,226852000,0.0,0.0
NVDA,2025-09-11 00:00:00-04:00,179.67999267578125,180.27999877929688,176.47999572753906,177.1699981689453,151159300,0.01,0.0
NVDA,2025-09-12 00:00:00-04:00,177.77000427246094,178.60000610351562,176.4499969482422,177.82000732421875,124911000,0.0,0.0
NVDA,2025-09-15 00:00:00-04:00,175.6699981689453,178.85000610351562,174.50999450683594,177.75,147061600,0.0,0.0
NVDA,2025-09-16 00:00:00-04:00,177.0,177.5,174.3800048828125,174.8800048828125,140737800,0.0,0.0
NVDA,2025-09-17 00:00:00-04:00,172.63999938964844,173.1999969482422,168.41000366210938,170.2899932861328,211843800,0.0,0.0
NVDA,2025-09-18 00:00:00-04:00,173.97999572753906,177.10000610351562,172.9600067138672,176.24000549316406,191763300,0.0,0.0
NVDA,2025-09-19 00:00:00-04:00,175.77000427246094,178.0800018310547,175.17999267578125,176.6699981689453,237182100,0.0,0.0
NVDA,2025-09-22 00:00:00-04:00,175.3000030517578,184.5500030517578,174.7100067138672,183.61000061035156,269637000,0.0,0.0
NVDA,2025-09-23 00:00:00-04:00,181.97000122070312,182.4199981689453,176.2100067138672,178.42999267578125,192559600,0.0,0.0
NVDA,2025-09-24 00:00:00-04:00,179.77000427246094,179.77999877929688,175.39999389648438,176.97000122070312,143564100,0.0,0.0
NVDA,2025-09-25 00:00:00-04:00,174.47999572753906,180.25999450683594,173.1300048828125,177.69000244140625,191586700,0.0,0.0
NVDA,2025-09-26 00:00:00-04:00,178.1699981689453,179.77000427246094,174.92999267578125,178.19000244140625,148573700,0.0,0.0
NVDA,2025-09-29 00:00:00-04:00,180.42999267578125,184.0,180.32000732421875,181.85000610351562,193063500,0.0,0.0
NVDA,2025-09-30 00:00:00-04:00,182.0800018310547,187.35000610351562,181.47999572753906,186.5800018310547,236981000,0.0,0.0
NVDA,2025-10-01 00:00:00-04:00,185.2100067138672,188.13999938964844,183.89999389648438,187.24000549316406,172934698,0.0,0.0
AMZN,2024-10-02 00:00:00-04:00,184.44000244140625,186.60000610351562,184.0399932861328,184.75999450683594,23704100,0.0,0.0
AMZN,2024-10-03 00:00:00-04:00,183.0500030517578,183.44000244140625,180.8800048828125,181.9600067138672,30204300,0.0,0.0
AMZN,2024-10-04 00:00:00-04:00,185.75,187.60000610351562,183.60000610351562,186.50999450683594,40890300,0.0,0.0
AMZN,2024-10-07 00:00:00-04:00,182.9499969482422,183.60000610351562,180.25,180.8000030517578,42364200,0.0,0.0
AMZN,2024-10-08 00:00:00-04:00,181.9199981689453,183.08999633789062,180.9199981689453,182.72000122070312,26372100,0.0,0.0
